# header 	Uncorrected len	N (%)	len	GC (%)
>GPLIN_000835500	1410	0.0	1410	0.514
>GPLIN_000835600	1110	0.0	1110	0.54
>GPLIN_000835700	453	0.0	453	0.552
>GPLIN_000835800	7239	0.0	7239	0.551
>GPLIN_000835900	1290	0.0	1290	0.552
>GPLIN_000836000	693	0.0	693	0.566
>GPLIN_000836100	1158	0.0	1158	0.579
>GPLIN_000836200	462	0.0	462	0.519
>GPLIN_000836300	366	0.0	366	0.574
>GPLIN_000836400	729	0.0	729	0.523
>GPLIN_000836500	231	0.0	231	0.524
>GPLIN_000836600	360	0.0	360	0.514
>GPLIN_000836700	1938	0.0	1938	0.542
>GPLIN_000836800	852	0.0	852	0.594
>GPLIN_000836900	330	0.0	330	0.458
>GPLIN_000837000	921	0.0	921	0.494
>GPLIN_001508400	405	0.0	405	0.521
>GPLIN_001508500	411	0.0	411	0.487
>GPLIN_001508600	870	0.0	870	0.514
>GPLIN_001508700	972	0.0	972	0.467
>GPLIN_000837100	357	0.0	357	0.443
>GPLIN_000837200	1047	0.0	1047	0.487
>GPLIN_000837300	975	0.0	975	0.48
>GPLIN_000837400	240	0.0	240	0.475
>GPLIN_000837500	357	0.0	357	0.473
>GPLIN_000837600	582	0.0	582	0.481
>GPLIN_000837700	591	0.0	591	0.47
>GPLIN_000837800	1062	0.0	1062	0.476
>GPLIN_000837900	1044	0.0	1044	0.494
>GPLIN_000838000	333	0.0	333	0.465
>GPLIN_000838100	1011	0.0	1011	0.468
>GPLIN_000838200	300	0.0	300	0.47
>GPLIN_000838300	663	0.00151	662	0.509
>GPLIN_000838400	1083	0.0	1083	0.512
>GPLIN_000838500	702	0.0	702	0.483
>GPLIN_000838600	228	0.0	228	0.535
>GPLIN_000838700	1092	0.0	1092	0.503
>GPLIN_000838800	2532	0.0	2532	0.477
>GPLIN_000838900	1107	0.0	1107	0.596
>GPLIN_001508800	306	0.0	306	0.493
>GPLIN_001508900	1653	0.0	1653	0.529
>GPLIN_001509000	324	0.0	324	0.531
>GPLIN_000017700	477	0.0	477	0.541
>GPLIN_000017800	240	0.0	240	0.458
>GPLIN_000017900	522	0.0	522	0.502
>GPLIN_000018000	7164	0.0	7164	0.551
>GPLIN_000018100	1161	0.0	1161	0.522
>GPLIN_000018200	2964	0.0	2964	0.557
>GPLIN_000018400	2118	0.0	2118	0.549
>GPLIN_000018500	459	0.0	459	0.558
>GPLIN_000019200	1374	0.0	1374	0.544
>GPLIN_000019400	1224	0.0	1224	0.507
>GPLIN_000019600	1044	0.0	1044	0.471
>GPLIN_000019700	951	0.0	951	0.471
>GPLIN_000019800	759	0.0	759	0.501
>GPLIN_000019900	3768	0.0	3768	0.452
>GPLIN_000020000	237	0.0	237	0.549
>GPLIN_000020100	3279	0.0	3279	0.479
>GPLIN_000020200	1134	0.0	1134	0.496
>GPLIN_000020300	423	0.0	423	0.593
>GPLIN_000020400	1107	0.0	1107	0.513
>GPLIN_000020900	4773	0.0	4773	0.563
>GPLIN_000021200	4020	0.000249	4019	0.561
>GPLIN_000021600	2529	0.0	2529	0.473
>GPLIN_000021700	546	0.0	546	0.46
>GPLIN_000021900	2280	0.0	2280	0.563
>GPLIN_000022000	231	0.0	231	0.528
>GPLIN_000022100	1584	0.0	1584	0.528
>GPLIN_000022200	2136	0.0	2136	0.54
>GPLIN_000022300	495	0.0	495	0.471
>GPLIN_000022400	945	0.0	945	0.469
>GPLIN_000022500	1479	0.0	1479	0.525
>GPLIN_000022600	240	0.0	240	0.567
>GPLIN_000022700	2148	0.0	2148	0.565
>GPLIN_000022800	3060	0.0	3060	0.473
>GPLIN_000022900	2088	0.0	2088	0.482
>GPLIN_000023000	714	0.0	714	0.487
>GPLIN_000023100	372	0.0	372	0.53
>GPLIN_000023200	2775	0.0	2775	0.515
>GPLIN_000023300	2895	0.0	2895	0.513
>GPLIN_000023400	711	0.0	711	0.484
>GPLIN_000023500	816	0.0	816	0.48
>GPLIN_000023700	261	0.0	261	0.544
>GPLIN_000023800	534	0.0	534	0.464
>GPLIN_000023900	588	0.0	588	0.473
>GPLIN_000024000	1482	0.0	1482	0.516
>GPLIN_000024100	315	0.0	315	0.502
>GPLIN_000024200	1263	0.0	1263	0.501
>GPLIN_000024300	810	0.0	810	0.523
>GPLIN_000024400	492	0.0	492	0.496
>GPLIN_000024600	1140	0.0	1140	0.511
>GPLIN_000024700	447	0.0	447	0.519
>GPLIN_000024800	1911	0.0	1911	0.524
>GPLIN_000024900	423	0.0	423	0.537
>GPLIN_000025000	6816	0.0	6816	0.476
>GPLIN_000025100	423	0.0	423	0.475
>GPLIN_000025200	2820	0.0	2820	0.494
>GPLIN_000025300	843	0.0	843	0.471
>GPLIN_000025400	816	0.0	816	0.498
>GPLIN_000025500	1806	0.0	1806	0.436
>GPLIN_000025600	936	0.0	936	0.496
>GPLIN_000025800	975	0.0	975	0.569
>GPLIN_000025900	897	0.0	897	0.479
>GPLIN_000026000	330	0.0	330	0.458
>GPLIN_000026100	318	0.0	318	0.497
>GPLIN_000026200	2766	0.0	2766	0.493
>GPLIN_000026300	1773	0.0	1773	0.476
>GPLIN_000026400	1287	0.0	1287	0.514
>GPLIN_000026500	297	0.0	297	0.512
>GPLIN_000026600	1428	0.0	1428	0.508
>GPLIN_000026700	807	0.0	807	0.509
>GPLIN_000026900	1809	0.0	1809	0.441
>GPLIN_000027000	1416	0.0	1416	0.457
>GPLIN_000027100	3222	0.0	3222	0.445
>GPLIN_000027200	1005	0.0	1005	0.512
>GPLIN_000027300	864	0.0	864	0.48
>GPLIN_000027400	1089	0.0	1089	0.51
>GPLIN_000027500	255	0.0	255	0.561
>GPLIN_000167400	861	0.0	861	0.501
>GPLIN_000167500	717	0.0	717	0.491
>GPLIN_000167600	267	0.0	267	0.416
>GPLIN_000167700	336	0.0	336	0.557
>GPLIN_000167800	243	0.0	243	0.568
>GPLIN_000167900	915	0.0	915	0.407
>GPLIN_000168000	240	0.0	240	0.508
>GPLIN_000168100	2118	0.0	2118	0.466
>GPLIN_000168200	2850	0.0	2850	0.534
>GPLIN_000168300	972	0.0	972	0.594
>GPLIN_000168400	1392	0.0	1392	0.501
>GPLIN_000168500	1731	0.0	1731	0.559
>GPLIN_000168600	459	0.0	459	0.593
>GPLIN_000168700	2235	0.0	2235	0.545
>GPLIN_000168800	1095	0.0	1095	0.505
>GPLIN_000168900	1449	0.0	1449	0.516
>GPLIN_000169000	675	0.0	675	0.56
>GPLIN_000169100	699	0.0	699	0.495
>GPLIN_000169200	672	0.0	672	0.497
>GPLIN_000169300	3156	0.0	3156	0.511
>GPLIN_000169400	3552	0.0	3552	0.511
>GPLIN_000169500	1839	0.0	1839	0.486
>GPLIN_000169600	2484	0.0	2484	0.514
>GPLIN_000169800	462	0.0	462	0.613
>GPLIN_000169900	408	0.0	408	0.583
>GPLIN_000170000	852	0.0	852	0.533
>GPLIN_000170100	756	0.0	756	0.524
>GPLIN_000170200	891	0.0	891	0.513
>GPLIN_000170300	288	0.0	288	0.483
>GPLIN_000170400	1278	0.0	1278	0.52
>GPLIN_000170500	870	0.0	870	0.493
>GPLIN_000170600	846	0.0	846	0.489
>GPLIN_000170700	4110	0.0	4110	0.528
>GPLIN_000170800	564	0.0	564	0.562
>GPLIN_000170900	1899	0.0	1899	0.577
>GPLIN_000171000	1731	0.0	1731	0.508
>GPLIN_000171100	975	0.0	975	0.507
>GPLIN_000171200	1230	0.0	1230	0.546
>GPLIN_000171300	6807	0.0	6807	0.52
>GPLIN_000171400	1665	0.0	1665	0.51
>GPLIN_000171500	1455	0.0	1455	0.555
>GPLIN_000171600	999	0.0	999	0.513
>GPLIN_000171700	480	0.0	480	0.565
>GPLIN_000171800	999	0.0	999	0.511
>GPLIN_000171900	5397	0.0	5397	0.532
>GPLIN_000172000	279	0.0	279	0.516
>GPLIN_000172100	1257	0.0	1257	0.535
>GPLIN_000172200	1323	0.0	1323	0.453
>GPLIN_000172400	2208	0.0	2208	0.534
>GPLIN_000172500	948	0.0	948	0.516
>GPLIN_000172600	372	0.0	372	0.427
>GPLIN_000172700	1590	0.0	1590	0.517
>GPLIN_000172800	852	0.0	852	0.514
>GPLIN_000172900	342	0.0	342	0.482
>GPLIN_000173000	399	0.0	399	0.471
>GPLIN_000173100	699	0.0	699	0.521
>GPLIN_000173200	420	0.0	420	0.519
>GPLIN_000173300	1743	0.0	1743	0.522
>GPLIN_000173400	672	0.0	672	0.516
>GPLIN_000173500	645	0.0	645	0.557
>GPLIN_000173600	3510	0.0	3510	0.538
>GPLIN_000173700	1158	0.0	1158	0.576
>GPLIN_000173800	258	0.0	258	0.461
>GPLIN_000173900	513	0.0	513	0.538
>GPLIN_000174000	2925	0.0	2925	0.534
>GPLIN_000839000	1545	0.0	1545	0.525
>GPLIN_000839100	651	0.0	651	0.502
>GPLIN_000839200	1299	0.0	1299	0.507
>GPLIN_000839300	381	0.0	381	0.512
>GPLIN_000839400	1053	0.0	1053	0.528
>GPLIN_000839500	1566	0.0	1566	0.489
>GPLIN_000839600	1746	0.0	1746	0.566
>GPLIN_000839700	642	0.0	642	0.508
>GPLIN_000839800	1263	0.0	1263	0.524
>GPLIN_000839900	4377	0.0	4377	0.522
>GPLIN_000840000	456	0.0	456	0.553
>GPLIN_000840100	327	0.0	327	0.327
>GPLIN_000840200	1266	0.0	1266	0.492
>GPLIN_000840300	255	0.0	255	0.525
>GPLIN_000840400	378	0.0	378	0.569
>GPLIN_000840500	2043	0.0	2043	0.523
>GPLIN_000840600	828	0.0	828	0.506
>GPLIN_000840800	408	0.0	408	0.453
>GPLIN_000840900	3780	0.0	3780	0.504
>GPLIN_000841000	777	0.0	777	0.574
>GPLIN_000841100	819	0.0	819	0.524
>GPLIN_000841200	1377	0.0	1377	0.576
>GPLIN_000841300	2079	0.0	2079	0.541
>GPLIN_000841400	792	0.0	792	0.547
>GPLIN_000841500	1059	0.0	1059	0.524
>GPLIN_001509100	525	0.0	525	0.493
>GPLIN_001509200	444	0.0	444	0.502
>GPLIN_001509300	336	0.0	336	0.473
>GPLIN_001509400	507	0.0	507	0.489
>GPLIN_001509500	219	0.0	219	0.575
>GPLIN_000841600	525	0.0	525	0.619
>GPLIN_000841700	2937	0.0	2937	0.463
>GPLIN_000841800	339	0.0	339	0.531
>GPLIN_000841900	630	0.0	630	0.513
>GPLIN_000842000	639	0.0	639	0.462
>GPLIN_000842100	1488	0.000672	1487	0.584
>GPLIN_000842200	1827	0.0	1827	0.585
>GPLIN_000842300	1116	0.0	1116	0.577
>GPLIN_000842400	2586	0.0	2586	0.543
>GPLIN_000842500	429	0.0	429	0.501
>GPLIN_000842600	1125	0.0	1125	0.525
>GPLIN_000842700	837	0.0	837	0.51
>GPLIN_000842800	1671	0.0	1671	0.547
>GPLIN_000842900	345	0.0	345	0.545
>GPLIN_000843000	3939	0.0	3939	0.522
>GPLIN_000843100	828	0.0	828	0.54
>GPLIN_000843200	1803	0.0	1803	0.557
>GPLIN_000843300	324	0.0	324	0.534
>GPLIN_000843400	606	0.0	606	0.541
>GPLIN_000843500	888	0.0	888	0.557
>GPLIN_000843600	2592	0.0	2592	0.489
>GPLIN_000843700	1032	0.0	1032	0.51
>GPLIN_000843800	1275	0.0	1275	0.507
>GPLIN_000843900	399	0.0	399	0.469
>GPLIN_001509600	2043	0.0	2043	0.594
>GPLIN_001509700	927	0.0	927	0.483
>GPLIN_001509800	252	0.0	252	0.488
>GPLIN_000844100	1221	0.0	1221	0.495
>GPLIN_000844200	276	0.0	276	0.507
>GPLIN_000844300	1443	0.0	1443	0.514
>GPLIN_000844400	1302	0.0	1302	0.506
>GPLIN_000844500	309	0.0	309	0.511
>GPLIN_000844600	324	0.0	324	0.491
>GPLIN_000844700	2397	0.0	2397	0.499
>GPLIN_000844800	585	0.0	585	0.438
>GPLIN_000844900	5349	0.0	5349	0.509
>GPLIN_000845000	1845	0.0	1845	0.53
>GPLIN_000845100	2406	0.0	2406	0.505
>GPLIN_000845200	420	0.0	420	0.521
>GPLIN_000845300	447	0.0	447	0.494
>GPLIN_000845400	1947	0.0	1947	0.526
>GPLIN_000845500	1332	0.0	1332	0.45
>GPLIN_000845600	1911	0.0	1911	0.42
>GPLIN_000845700	1638	0.0	1638	0.506
>GPLIN_000845800	1287	0.0	1287	0.507
>GPLIN_001509900	924	0.0	924	0.522
>GPLIN_001510000	270	0.0	270	0.378
>GPLIN_001510100	267	0.0	267	0.573
>GPLIN_001510200	492	0.0	492	0.577
>GPLIN_000845900	1137	0.0	1137	0.541
>GPLIN_000846000	357	0.0	357	0.608
>GPLIN_000846100	387	0.0	387	0.509
>GPLIN_000846200	627	0.0	627	0.522
>GPLIN_000846300	240	0.0	240	0.317
>GPLIN_000846400	984	0.0	984	0.465
>GPLIN_000846500	363	0.0	363	0.468
>GPLIN_000846600	549	0.0	549	0.477
>GPLIN_000846700	1296	0.0	1296	0.464
>GPLIN_000846800	708	0.0	708	0.552
>GPLIN_000846900	933	0.0	933	0.452
>GPLIN_000847000	1653	0.0	1653	0.486
>GPLIN_000847100	783	0.0	783	0.427
>GPLIN_000847200	468	0.0	468	0.423
>GPLIN_000847300	441	0.0	441	0.429
>GPLIN_001510300	258	0.0	258	0.43
>GPLIN_001510400	324	0.0	324	0.627
>GPLIN_000847400	618	0.0	618	0.447
>GPLIN_000847500	1797	0.0	1797	0.49
>GPLIN_000847600	570	0.0	570	0.528
>GPLIN_000847700	768	0.0	768	0.444
>GPLIN_000847800	1524	0.0	1524	0.52
>GPLIN_000847900	564	0.0	564	0.47
>GPLIN_000848000	354	0.0	354	0.528
>GPLIN_000848100	6210	0.0	6210	0.523
>GPLIN_000848200	276	0.0	276	0.514
>GPLIN_000848300	237	0.0	237	0.485
>GPLIN_000848400	1488	0.0	1488	0.519
>GPLIN_001510500	234	0.0	234	0.479
>GPLIN_001510600	780	0.0	780	0.483
>GPLIN_000848500	1032	0.0	1032	0.439
>GPLIN_000848600	1290	0.0	1290	0.492
>GPLIN_000848700	327	0.0	327	0.55
>GPLIN_000848800	1155	0.0	1155	0.455
>GPLIN_000848900	1197	0.0	1197	0.54
>GPLIN_000849000	3270	0.0	3270	0.536
>GPLIN_000849100	1884	0.0	1884	0.521
>GPLIN_000849200	1206	0.0	1206	0.498
>GPLIN_000849300	1737	0.0	1737	0.505
>GPLIN_000849400	933	0.0	933	0.555
>GPLIN_000849500	2532	0.0	2532	0.554
>GPLIN_000849600	942	0.0	942	0.498
>GPLIN_000849700	399	0.0	399	0.534
>GPLIN_000849800	228	0.0	228	0.544
>GPLIN_000849900	423	0.0	423	0.496
>GPLIN_000850000	3471	0.0	3471	0.542
>GPLIN_000850100	1890	0.0	1890	0.537
>GPLIN_001510700	297	0.0	297	0.535
>GPLIN_001510800	1218	0.0	1218	0.519
>GPLIN_001510900	288	0.0	288	0.514
>GPLIN_001511000	429	0.0	429	0.604
>GPLIN_000850200	321	0.0	321	0.47
>GPLIN_000850300	297	0.0	297	0.492
>GPLIN_000850400	1074	0.0	1074	0.547
>GPLIN_000850500	351	0.0	351	0.504
>GPLIN_000850600	1596	0.0	1596	0.548
>GPLIN_000850700	639	0.0	639	0.394
>GPLIN_000850800	549	0.0	549	0.539
>GPLIN_000850900	4692	0.0	4692	0.521
>GPLIN_000851000	1014	0.0	1014	0.626
>GPLIN_000851100	1356	0.0	1356	0.522
>GPLIN_000851200	966	0.0	966	0.536
>GPLIN_000851300	492	0.0	492	0.457
>GPLIN_000851400	246	0.0	246	0.52
>GPLIN_000851500	666	0.0	666	0.514
>GPLIN_000851600	1362	0.0	1362	0.492
>GPLIN_001511100	291	0.0	291	0.526
>GPLIN_001511200	579	0.0	579	0.508
>GPLIN_001511300	978	0.0	978	0.48
>GPLIN_001511400	762	0.0	762	0.537
>GPLIN_001511500	558	0.0	558	0.457
>GPLIN_001511600	141	0.0	141	0.539
>GPLIN_000851700	1191	0.0	1191	0.491
>GPLIN_000851800	615	0.0	615	0.498
>GPLIN_000851900	1608	0.0	1608	0.526
>GPLIN_000852200	3909	0.0	3909	0.536
>GPLIN_000852300	510	0.0	510	0.516
>GPLIN_000852400	1989	0.0	1989	0.536
>GPLIN_000852500	228	0.0	228	0.487
>GPLIN_000852600	360	0.0	360	0.517
>GPLIN_000852700	723	0.0	723	0.516
>GPLIN_000852800	1395	0.0	1395	0.503
>GPLIN_000852900	738	0.0	738	0.553
>GPLIN_000853000	1410	0.0	1410	0.504
>GPLIN_000853100	915	0.0	915	0.54
>GPLIN_000853200	2118	0.0	2118	0.507
>GPLIN_001511700	327	0.0	327	0.529
>GPLIN_001511800	258	0.0	258	0.43
>GPLIN_001511900	174	0.0	174	0.489
>GPLIN_001512000	1320	0.0	1320	0.499
>GPLIN_001512100	897	0.0	897	0.551
>GPLIN_001512200	165	0.0	165	0.497
>GPLIN_001512300	819	0.0	819	0.497
>GPLIN_000853300	2409	0.0	2409	0.444
>GPLIN_000853400	249	0.0	249	0.518
>GPLIN_000853500	372	0.0	372	0.422
>GPLIN_000853600	390	0.0	390	0.495
>GPLIN_000853700	999	0.0	999	0.491
>GPLIN_000853800	339	0.0	339	0.431
>GPLIN_000853900	543	0.0	543	0.503
>GPLIN_000854000	531	0.0	531	0.495
>GPLIN_000854100	300	0.0	300	0.467
>GPLIN_000854200	669	0.0	669	0.538
>GPLIN_000854300	450	0.0	450	0.507
>GPLIN_000854400	429	0.0	429	0.517
>GPLIN_000854500	1953	0.0	1953	0.488
>GPLIN_000854600	351	0.0	351	0.524
>GPLIN_000854700	957	0.0	957	0.496
>GPLIN_000854800	354	0.0	354	0.571
>GPLIN_001512400	222	0.0	222	0.468
>GPLIN_001512500	252	0.0	252	0.567
>GPLIN_001512600	366	0.0	366	0.585
>GPLIN_000854900	2178	0.0	2178	0.541
>GPLIN_000855000	1503	0.0	1503	0.498
>GPLIN_000855100	1875	0.0	1875	0.516
>GPLIN_000855200	2361	0.0	2361	0.586
>GPLIN_000855300	1905	0.0	1905	0.533
>GPLIN_000855400	1158	0.0	1158	0.457
>GPLIN_000855500	1476	0.0	1476	0.452
>GPLIN_000855600	2487	0.0	2487	0.521
>GPLIN_000855700	843	0.0	843	0.502
>GPLIN_000855800	837	0.0	837	0.492
>GPLIN_000855900	3363	0.0	3363	0.536
>GPLIN_000856000	2388	0.0	2388	0.496
>GPLIN_000856100	723	0.0	723	0.505
>GPLIN_000856200	450	0.0	450	0.487
>GPLIN_000856300	600	0.0	600	0.553
>GPLIN_000856400	993	0.0	993	0.547
>GPLIN_000856500	1788	0.0	1788	0.574
>GPLIN_001512700	531	0.0	531	0.527
>GPLIN_001512800	1671	0.0	1671	0.526
>GPLIN_001512900	1563	0.0	1563	0.491
>GPLIN_001513000	510	0.0	510	0.486
>GPLIN_001513100	867	0.0	867	0.498
>GPLIN_001513200	1215	0.0	1215	0.523
>GPLIN_000174100	624	0.0	624	0.357
>GPLIN_000174200	804	0.0	804	0.412
>GPLIN_000174300	207	0.0	207	0.454
>GPLIN_000174400	567	0.0	567	0.393
>GPLIN_000174500	597	0.0	597	0.546
>GPLIN_000174600	333	0.0	333	0.465
>GPLIN_000174700	858	0.0	858	0.476
>GPLIN_000174800	594	0.0	594	0.579
>GPLIN_000174900	1728	0.0	1728	0.508
>GPLIN_000175000	477	0.0	477	0.579
>GPLIN_000175100	231	0.0	231	0.476
>GPLIN_000175200	423	0.0	423	0.511
>GPLIN_000175300	4755	0.0	4755	0.56
>GPLIN_000175400	1173	0.0	1173	0.512
>GPLIN_000175500	1791	0.0	1791	0.553
>GPLIN_000175600	939	0.0	939	0.538
>GPLIN_000175700	444	0.0	444	0.444
>GPLIN_000175800	432	0.0	432	0.479
>GPLIN_000175900	1989	0.0	1989	0.539
>GPLIN_000176000	1599	0.0	1599	0.551
>GPLIN_000176100	717	0.0	717	0.582
>GPLIN_000176200	732	0.0	732	0.474
>GPLIN_000176300	237	0.0	237	0.473
>GPLIN_000176400	288	0.0	288	0.49
>GPLIN_000176500	1308	0.0	1308	0.47
>GPLIN_000176600	567	0.0	567	0.533
>GPLIN_000176700	240	0.0	240	0.546
>GPLIN_000176800	1083	0.0	1083	0.528
>GPLIN_000176900	615	0.0	615	0.527
>GPLIN_000177000	6360	0.0	6360	0.537
>GPLIN_000177100	3267	0.0	3267	0.507
>GPLIN_000177200	1365	0.0	1365	0.486
>GPLIN_000177300	1971	0.0	1971	0.515
>GPLIN_000177400	777	0.0	777	0.533
>GPLIN_000177500	333	0.0	333	0.432
>GPLIN_000177600	3414	0.0	3414	0.494
>GPLIN_000177700	516	0.0	516	0.481
>GPLIN_000177800	672	0.0	672	0.504
>GPLIN_000177900	495	0.0	495	0.473
>GPLIN_000178000	651	0.0	651	0.493
>GPLIN_000178100	441	0.0	441	0.476
>GPLIN_000178200	741	0.0	741	0.435
>GPLIN_000856600	1140	0.0	1140	0.632
>GPLIN_000856700	627	0.0	627	0.475
>GPLIN_000856800	3051	0.0	3051	0.563
>GPLIN_000857000	723	0.0	723	0.593
>GPLIN_000857100	402	0.0	402	0.527
>GPLIN_000857200	3195	0.0	3195	0.559
>GPLIN_000857300	309	0.0	309	0.518
>GPLIN_000857400	669	0.0	669	0.534
>GPLIN_000857500	216	0.0	216	0.514
>GPLIN_000857600	1413	0.0	1413	0.517
>GPLIN_000857700	513	0.0	513	0.503
>GPLIN_000857800	2742	0.0	2742	0.558
>GPLIN_000857900	1059	0.0	1059	0.505
>GPLIN_000858000	762	0.0	762	0.545
>GPLIN_000858100	1362	0.0	1362	0.507
>GPLIN_000858200	282	0.0	282	0.571
>GPLIN_000858300	954	0.0	954	0.523
>GPLIN_000858400	1143	0.0	1143	0.504
>GPLIN_000858500	1398	0.0	1398	0.547
>GPLIN_001513300	543	0.0	543	0.54
>GPLIN_001513400	1326	0.0	1326	0.482
>GPLIN_001513500	825	0.0	825	0.498
>GPLIN_000858600	597	0.0	597	0.504
>GPLIN_000858700	1797	0.0	1797	0.509
>GPLIN_000858800	1356	0.0	1356	0.563
>GPLIN_000858900	1527	0.0	1527	0.589
>GPLIN_000859000	3294	0.0	3294	0.485
>GPLIN_000859100	3837	0.0	3837	0.462
>GPLIN_000859200	1632	0.0	1632	0.505
>GPLIN_000859300	1728	0.0	1728	0.484
>GPLIN_000859400	504	0.0	504	0.56
>GPLIN_000859500	516	0.0	516	0.504
>GPLIN_001513600	1503	0.0	1503	0.486
>GPLIN_001513700	924	0.0	924	0.422
>GPLIN_001513800	345	0.0	345	0.475
>GPLIN_001513900	726	0.0	726	0.526
>GPLIN_001514000	510	0.0	510	0.498
>GPLIN_000859600	1149	0.0	1149	0.563
>GPLIN_000859700	336	0.0	336	0.509
>GPLIN_000859800	510	0.0	510	0.451
>GPLIN_000859900	1047	0.0	1047	0.497
>GPLIN_000860000	204	0.0	204	0.363
>GPLIN_000860100	585	0.0	585	0.465
>GPLIN_000860200	222	0.0	222	0.55
>GPLIN_000860300	414	0.0	414	0.546
>GPLIN_000860400	1107	0.0	1107	0.481
>GPLIN_000860500	327	0.0	327	0.492
>GPLIN_000860600	222	0.0	222	0.568
>GPLIN_000860700	300	0.0	300	0.497
>GPLIN_000860800	234	0.00427	233	0.541
>GPLIN_001514100	405	0.0	405	0.501
>GPLIN_001514200	255	0.0	255	0.635
>GPLIN_001514300	450	0.0	450	0.524
>GPLIN_001514400	714	0.0	714	0.51
>GPLIN_000860900	75	0.0	75	0.6
>GPLIN_000861000	378	0.0	378	0.458
>GPLIN_000861100	1419	0.0	1419	0.53
>GPLIN_000861200	2115	0.0	2115	0.511
>GPLIN_000861300	1044	0.000958	1043	0.466
>GPLIN_000861400	498	0.0	498	0.516
>GPLIN_000861500	3186	0.0	3186	0.552
>GPLIN_000861600	252	0.0	252	0.556
>GPLIN_000861700	3594	0.0	3594	0.549
>GPLIN_000861800	348	0.0	348	0.468
>GPLIN_000861900	1188	0.0	1188	0.398
>GPLIN_000862000	438	0.0	438	0.5
>GPLIN_000862100	1308	0.0	1308	0.51
>GPLIN_000862200	1431	0.0	1431	0.516
>GPLIN_000862300	2205	0.0	2205	0.493
>GPLIN_000862400	1662	0.0	1662	0.511
>GPLIN_000862500	936	0.0	936	0.475
>GPLIN_000862600	510	0.0	510	0.496
>GPLIN_000862700	339	0.0	339	0.537
>GPLIN_000862800	1035	0.0	1035	0.459
>GPLIN_001514500	96	0.0	96	0.417
>GPLIN_001514600	102	0.0	102	0.363
>GPLIN_001514700	936	0.0	936	0.521
>GPLIN_001514800	420	0.0	420	0.5
>GPLIN_001514900	702	0.0	702	0.642
>GPLIN_000862900	1710	0.0	1710	0.468
>GPLIN_000863000	519	0.0	519	0.518
>GPLIN_000863100	1065	0.0	1065	0.464
>GPLIN_000863200	1065	0.0	1065	0.477
>GPLIN_000863300	2208	0.0	2208	0.479
>GPLIN_000863400	969	0.0	969	0.485
>GPLIN_000863500	999	0.0	999	0.465
>GPLIN_000863600	1914	0.0	1914	0.529
>GPLIN_000863700	348	0.0	348	0.578
>GPLIN_000863800	276	0.0	276	0.504
>GPLIN_000863900	354	0.0	354	0.511
>GPLIN_000864000	960	0.0	960	0.479
>GPLIN_000864100	1320	0.0	1320	0.441
>GPLIN_001515000	339	0.0	339	0.513
>GPLIN_001515100	228	0.0	228	0.504
>GPLIN_001515200	1479	0.0	1479	0.506
>GPLIN_000864200	654	0.0	654	0.52
>GPLIN_000864300	684	0.0	684	0.462
>GPLIN_000864400	2763	0.0	2763	0.477
>GPLIN_000864500	291	0.0	291	0.399
>GPLIN_000864600	330	0.0	330	0.621
>GPLIN_000864700	306	0.0	306	0.529
>GPLIN_000864800	621	0.0	621	0.57
>GPLIN_001515300	903	0.0	903	0.532
>GPLIN_001515400	210	0.0	210	0.467
>GPLIN_001515500	546	0.0	546	0.451
>GPLIN_000864900	867	0.0	867	0.49
>GPLIN_000865000	1332	0.0	1332	0.48
>GPLIN_000865100	1023	0.0	1023	0.506
>GPLIN_000865200	1146	0.0	1146	0.469
>GPLIN_000865300	807	0.0	807	0.503
>GPLIN_000865400	825	0.0	825	0.526
>GPLIN_000865500	534	0.0	534	0.468
>GPLIN_000865600	390	0.0	390	0.454
>GPLIN_000865700	1257	0.0	1257	0.509
>GPLIN_000865800	1392	0.0	1392	0.506
>GPLIN_000865900	603	0.0	603	0.504
>GPLIN_000866000	1320	0.0	1320	0.519
>GPLIN_000866100	13473	0.0	13473	0.514
>GPLIN_000866200	2088	0.0	2088	0.485
>GPLIN_000866300	1749	0.0	1749	0.479
>GPLIN_000866400	564	0.0	564	0.493
>GPLIN_000866500	2868	0.0	2868	0.522
>GPLIN_000866600	1428	0.0	1428	0.511
>GPLIN_000866700	249	0.0	249	0.55
>GPLIN_000866800	2274	0.0	2274	0.608
>GPLIN_000866900	2565	0.0	2565	0.557
>GPLIN_000867000	963	0.0	963	0.524
>GPLIN_000867100	921	0.0	921	0.42
>GPLIN_001515600	516	0.0	516	0.55
>GPLIN_001515700	1254	0.0	1254	0.461
>GPLIN_001515800	264	0.00379	263	0.513
>GPLIN_001515900	162	0.0	162	0.426
>GPLIN_001516000	270	0.0	270	0.585
>GPLIN_001516100	279	0.0	279	0.584
>GPLIN_001516200	792	0.0	792	0.501
>GPLIN_000867200	873	0.0	873	0.517
>GPLIN_000867300	471	0.0	471	0.52
>GPLIN_000867400	387	0.0	387	0.633
>GPLIN_000867500	474	0.0	474	0.534
>GPLIN_000867600	600	0.0	600	0.545
>GPLIN_000867700	2538	0.0	2538	0.519
>GPLIN_000867800	513	0.0	513	0.481
>GPLIN_000867900	348	0.0	348	0.52
>GPLIN_000868000	474	0.0	474	0.54
>GPLIN_000868100	1098	0.0	1098	0.474
>GPLIN_000868200	930	0.0	930	0.517
>GPLIN_000868300	753	0.0	753	0.51
