# header 	Uncorrected len	N (%)	len	GC (%)
>pathogens_Gpal_scaffold_195	159658	0.0137	157477	0.376
>pathogens_Gpal_scaffold_5045	1396	0.0	1396	0.421
>pathogens_Gpal_scaffold_5853	1256	0.0	1256	0.385
>pathogens_Gpal_scaffold_5165	1369	0.0	1369	0.339
>pathogens_Gpal_scaffold_2534	3896	0.0	3896	0.243
>pathogens_Gpal_scaffold_9089	657	0.0	657	0.539
>pathogens_Gpal_scaffold_1819	8407	0.308	5820	0.264
>pathogens_Gpal_scaffold_8789	1006	0.0	1006	0.244
>pathogens_Gpal_scaffold_112	211598	0.0669	197445	0.394
>pathogens_Gpal_scaffold_478	78391	0.0447	74887	0.381
>pathogens_Gpal_scaffold_7432	1093	0.00183	1091	0.374
>pathogens_Gpal_scaffold_1642	10066	0.506	4977	0.26
>pathogens_Gpal_scaffold_1884	7982	0.0	7982	0.248
>pathogens_Gpal_scaffold_651	53326	0.484	27518	0.354
>pathogens_Gpal_scaffold_602	59934	0.342	39433	0.414
>pathogens_Gpal_scaffold_4261	1630	0.0	1630	0.318
>pathogens_Gpal_scaffold_4502	1544	0.0	1544	0.284
>pathogens_Gpal_scaffold_2528	3916	0.0	3916	0.259
>pathogens_Gpal_scaffold_6020	1234	0.0	1234	0.335
>pathogens_Gpal_scaffold_4969	1423	0.0	1423	0.255
>pathogens_Gpal_scaffold_768	43293	0.145	37017	0.391
>pathogens_Gpal_scaffold_488	76145	0.136	65822	0.292
>pathogens_Gpal_scaffold_1216	19383	0.592	7903	0.234
>pathogens_Gpal_scaffold_5315	1337	0.0	1337	0.233
>pathogens_Gpal_scaffold_6099	1225	0.0	1225	0.242
>pathogens_Gpal_scaffold_3155	2568	0.0	2568	0.365
>pathogens_Gpal_scaffold_7223	1110	0.0027	1107	0.281
>pathogens_Gpal_scaffold_5056	1392	0.0	1392	0.352
>pathogens_Gpal_scaffold_1011	27687	0.34	18270	0.265
>pathogens_Gpal_scaffold_6260	1205	0.00083	1204	0.351
>pathogens_Gpal_scaffold_1405	14818	0.0654	13849	0.27
>pathogens_Gpal_scaffold_1736	8987	0.000111	8986	0.448
>pathogens_Gpal_scaffold_143	189326	0.129	164978	0.4
>pathogens_Gpal_scaffold_7070	1124	0.0	1124	0.317
>pathogens_Gpal_scaffold_1507	12156	0.000247	12153	0.254
>pathogens_Gpal_scaffold_8950	913	0.0	913	0.497
>pathogens_Gpal_scaffold_7184	1111	0.0	1111	0.256
>pathogens_Gpal_scaffold_6487	1181	0.00169	1179	0.507
>pathogens_Gpal_scaffold_7175	1115	0.0	1115	0.352
>pathogens_Gpal_scaffold_648	54112	0.23	41649	0.249
>pathogens_Gpal_scaffold_523	71503	0.207	56667	0.333
>pathogens_Gpal_scaffold_1867	8075	0.718	2278	0.408
>pathogens_Gpal_scaffold_3710	1954	0.0	1954	0.246
>pathogens_Gpal_scaffold_6918	1136	0.0	1136	0.312
>pathogens_Gpal_scaffold_1022	27119	0.087	24759	0.462
>pathogens_Gpal_scaffold_8348	1027	0.0	1027	0.362
>pathogens_Gpal_scaffold_6155	1217	0.0	1217	0.328
>pathogens_Gpal_scaffold_923	32774	0.516	15869	0.388
>pathogens_Gpal_scaffold_6442	1185	0.0	1185	0.456
>pathogens_Gpal_scaffold_7977	1056	0.00379	1052	0.279
>pathogens_Gpal_scaffold_6551	1174	0.0119	1160	0.46
>pathogens_Gpal_scaffold_1748	8892	0.378	5532	0.373
>pathogens_Gpal_scaffold_1548	11372	0.648	4002	0.288
>pathogens_Gpal_scaffold_3281	2396	0.0	2396	0.367
>pathogens_Gpal_scaffold_6406	1185	0.0	1185	0.426
>pathogens_Gpal_scaffold_8755	1009	0.000991	1008	0.252
>pathogens_Gpal_scaffold_184	162172	0.227	125368	0.316
>pathogens_Gpal_scaffold_3431	2216	0.0	2216	0.259
>pathogens_Gpal_scaffold_8392	1026	0.0	1026	0.26
>pathogens_Gpal_scaffold_29	338731	0.101	304641	0.382
>pathogens_Gpal_scaffold_3288	2387	0.0	2387	0.262
>pathogens_Gpal_scaffold_6162	1214	0.0	1214	0.337
>pathogens_Gpal_scaffold_6521	1177	0.0	1177	0.259
>pathogens_Gpal_scaffold_7410	1095	0.0	1095	0.473
>pathogens_Gpal_scaffold_460	82364	0.225	63852	0.252
>pathogens_Gpal_scaffold_6630	1166	0.0	1166	0.517
>pathogens_Gpal_scaffold_543	69003	0.261	50977	0.326
>pathogens_Gpal_scaffold_2876	3098	0.0	3098	0.271
>pathogens_Gpal_scaffold_1709	9246	0.000108	9245	0.407
>pathogens_Gpal_scaffold_7360	1100	0.0	1100	0.411
>pathogens_Gpal_scaffold_1539	11530	0.102	10359	0.412
>pathogens_Gpal_scaffold_8828	1004	0.0	1004	0.342
>pathogens_Gpal_scaffold_427	89366	0.294	63064	0.371
>pathogens_Gpal_scaffold_8496	1026	0.0	1026	0.306
>pathogens_Gpal_scaffold_7917	1060	0.0	1060	0.343
>pathogens_Gpal_scaffold_7654	1080	0.0	1080	0.262
>pathogens_Gpal_scaffold_7278	1106	0.0	1106	0.22
>pathogens_Gpal_scaffold_6595	1170	0.0	1170	0.291
>pathogens_Gpal_scaffold_8661	1014	0.0069	1007	0.33
>pathogens_Gpal_scaffold_8139	1044	0.0	1044	0.493
>pathogens_Gpal_scaffold_481	77603	0.338	51345	0.304
>pathogens_Gpal_scaffold_3130	2609	0.0	2609	0.305
>pathogens_Gpal_scaffold_2056	6459	0.0	6459	0.275
>pathogens_Gpal_scaffold_4060	1732	0.0	1732	0.235
>pathogens_Gpal_scaffold_6359	1195	0.0	1195	0.252
>pathogens_Gpal_scaffold_3140	2594	0.0	2594	0.463
>pathogens_Gpal_scaffold_8261	1036	0.0	1036	0.368
>pathogens_Gpal_scaffold_4615	1513	0.0	1513	0.384
>pathogens_Gpal_scaffold_8379	1034	0.0	1034	0.449
>pathogens_Gpal_scaffold_4096	1711	0.0	1711	0.268
>pathogens_Gpal_scaffold_7480	1089	0.0	1089	0.396
>pathogens_Gpal_scaffold_8369	1030	0.0	1030	0.31
>pathogens_Gpal_scaffold_6340	1196	0.0	1196	0.421
>pathogens_Gpal_scaffold_8184	1040	0.0	1040	0.398
>pathogens_Gpal_scaffold_3542	2109	0.0	2109	0.385
>pathogens_Gpal_scaffold_7509	1089	0.0	1089	0.265
>pathogens_Gpal_scaffold_3234	2466	0.0	2466	0.371
>pathogens_Gpal_scaffold_3343	2324	0.0	2324	0.441
>pathogens_Gpal_scaffold_4594	1517	0.0	1517	0.494
>pathogens_Gpal_scaffold_5064	1392	0.00575	1384	0.389
>pathogens_Gpal_scaffold_1671	9696	0.0	9696	0.269
>pathogens_Gpal_scaffold_4326	1605	0.0	1605	0.345
>pathogens_Gpal_scaffold_4663	1498	0.0	1498	0.347
>pathogens_Gpal_scaffold_6522	1177	0.0	1177	0.42
>pathogens_Gpal_scaffold_8686	1010	0.0	1010	0.341
>pathogens_Gpal_scaffold_5907	1250	0.0	1250	0.258
>pathogens_Gpal_scaffold_8918	976	0.0	976	0.231
>pathogens_Gpal_scaffold_8563	1020	0.00294	1017	0.41
>pathogens_Gpal_scaffold_713	47861	0.369	30185	0.352
>pathogens_Gpal_scaffold_1005	27880	0.434	15771	0.246
>pathogens_Gpal_scaffold_2700	3489	0.187	2838	0.267
>pathogens_Gpal_scaffold_3349	2313	0.0	2313	0.288
>pathogens_Gpal_scaffold_2743	3417	0.091	3106	0.342
>pathogens_Gpal_scaffold_1408	14837	0.000135	14835	0.395
>pathogens_Gpal_scaffold_7091	1122	0.0	1122	0.225
>pathogens_Gpal_scaffold_5617	1288	0.0	1288	0.244
>pathogens_Gpal_scaffold_6474	1182	0.0	1182	0.288
>pathogens_Gpal_scaffold_3737	1936	0.0	1936	0.444
>pathogens_Gpal_scaffold_117	207915	0.154	175971	0.397
>pathogens_Gpal_scaffold_2882	3093	0.0	3093	0.44
>pathogens_Gpal_scaffold_8957	903	0.0	903	0.38
>pathogens_Gpal_scaffold_1825	8373	0.000119	8372	0.39
>pathogens_Gpal_scaffold_5266	1349	0.0	1349	0.302
>pathogens_Gpal_scaffold_4771	1464	0.0	1464	0.273
>pathogens_Gpal_scaffold_7924	1057	0.0	1057	0.322
>pathogens_Gpal_scaffold_4161	1678	0.0	1678	0.264
>pathogens_Gpal_scaffold_3540	2111	0.0	2111	0.25
>pathogens_Gpal_scaffold_879	35447	0.61	13829	0.26
>pathogens_Gpal_scaffold_7060	1127	0.0	1127	0.37
>pathogens_Gpal_scaffold_3087	2694	0.0	2694	0.252
>pathogens_Gpal_scaffold_1585	10760	0.525	5116	0.316
>pathogens_Gpal_scaffold_365	103506	0.147	88300	0.291
>pathogens_Gpal_scaffold_6900	1137	0.0299	1103	0.257
>pathogens_Gpal_scaffold_6563	1172	0.0	1172	0.211
>pathogens_Gpal_scaffold_6063	1226	0.0	1226	0.374
>pathogens_Gpal_scaffold_1082	24376	0.206	19358	0.402
>pathogens_Gpal_scaffold_1693	9443	0.107	8433	0.379
>pathogens_Gpal_scaffold_3865	1842	0.0	1842	0.239
>pathogens_Gpal_scaffold_8989	839	0.0	839	0.287
>pathogens_Gpal_scaffold_8836	1002	0.0	1002	0.436
>pathogens_Gpal_scaffold_7545	1086	0.0	1086	0.351
>pathogens_Gpal_scaffold_400	94957	0.121	83503	0.328
>pathogens_Gpal_scaffold_2944	2954	0.0	2954	0.238
>pathogens_Gpal_scaffold_8245	1034	0.000967	1033	0.363
>pathogens_Gpal_scaffold_2162	5542	0.0	5542	0.301
>pathogens_Gpal_scaffold_8399	1029	0.00292	1026	0.355
>pathogens_Gpal_scaffold_832	38419	0.364	24425	0.284
>pathogens_Gpal_scaffold_7743	1069	0.0	1069	0.399
>pathogens_Gpal_scaffold_627	56922	0.145	48675	0.346
>pathogens_Gpal_scaffold_8010	1052	0.0	1052	0.277
>pathogens_Gpal_scaffold_1261	18411	0.665	6161	0.272
>pathogens_Gpal_scaffold_8558	1020	0.0	1020	0.414
>pathogens_Gpal_scaffold_6492	1181	0.0	1181	0.34
>pathogens_Gpal_scaffold_2564	3819	0.0	3819	0.4
>pathogens_Gpal_scaffold_3180	2539	0.0205	2487	0.378
>pathogens_Gpal_scaffold_5548	1300	0.000769	1299	0.326
>pathogens_Gpal_scaffold_2209	5218	0.0	5218	0.393
>pathogens_Gpal_scaffold_6498	1180	0.00847	1170	0.42
>pathogens_Gpal_scaffold_578	63206	0.186	51435	0.39
>pathogens_Gpal_scaffold_5364	1330	0.0	1330	0.368
>pathogens_Gpal_scaffold_7395	1097	0.0191	1076	0.51
>pathogens_Gpal_scaffold_5022	1403	0.0	1403	0.401
>pathogens_Gpal_scaffold_6206	1209	0.0	1209	0.447
>pathogens_Gpal_scaffold_2187	5350	0.168	4450	0.369
>pathogens_Gpal_scaffold_124	202311	0.21	159798	0.378
>pathogens_Gpal_scaffold_3819	1877	0.0	1877	0.414
>pathogens_Gpal_scaffold_3877	1832	0.0	1832	0.384
>pathogens_Gpal_scaffold_8304	1033	0.0	1033	0.262
>pathogens_Gpal_scaffold_7776	1064	0.0	1064	0.488
>pathogens_Gpal_scaffold_8782	1007	0.00397	1003	0.454
>pathogens_Gpal_scaffold_4872	1435	0.0	1435	0.344
>pathogens_Gpal_scaffold_3549	2101	0.0	2101	0.373
>pathogens_Gpal_scaffold_8933	949	0.0	949	0.403
>pathogens_Gpal_scaffold_46	288884	0.0934	261890	0.383
>pathogens_Gpal_scaffold_9032	745	0.0	745	0.572
>pathogens_Gpal_scaffold_5108	1382	0.0	1382	0.263
>pathogens_Gpal_scaffold_1379	15481	0.283	11093	0.349
>pathogens_Gpal_scaffold_2864	3123	0.0	3123	0.37
>pathogens_Gpal_scaffold_2998	2864	0.0	2864	0.27
>pathogens_Gpal_scaffold_8968	876	0.0	876	0.235
>pathogens_Gpal_scaffold_5299	1344	0.0201	1317	0.433
>pathogens_Gpal_scaffold_6979	1142	0.0	1142	0.375
>pathogens_Gpal_scaffold_5215	1357	0.0	1357	0.388
>pathogens_Gpal_scaffold_6217	1209	0.0	1209	0.272
>pathogens_Gpal_scaffold_1955	7488	0.0	7488	0.395
>pathogens_Gpal_scaffold_3619	2036	0.0	2036	0.332
>pathogens_Gpal_scaffold_6180	1219	0.0	1219	0.25
>pathogens_Gpal_scaffold_470	79815	0.0169	78466	0.446
>pathogens_Gpal_scaffold_1415	14658	0.000205	14655	0.359
>pathogens_Gpal_scaffold_399	94858	0.22	74021	0.391
>pathogens_Gpal_scaffold_1307	17420	0.704	5151	0.321
>pathogens_Gpal_scaffold_8851	1003	0.00199	1001	0.448
>pathogens_Gpal_scaffold_5261	1351	0.0	1351	0.397
>pathogens_Gpal_scaffold_7153	1117	0.0	1117	0.244
>pathogens_Gpal_scaffold_5295	1344	0.0	1344	0.257
>pathogens_Gpal_scaffold_3203	2495	0.0	2495	0.326
>pathogens_Gpal_scaffold_7607	1083	0.0	1083	0.326
>pathogens_Gpal_scaffold_872	36068	0.361	23053	0.252
>pathogens_Gpal_scaffold_8803	1005	0.0	1005	0.536
>pathogens_Gpal_scaffold_7910	1058	0.0	1058	0.307
>pathogens_Gpal_scaffold_5281	1346	0.0	1346	0.239
>pathogens_Gpal_scaffold_3973	1771	0.0	1771	0.352
>pathogens_Gpal_scaffold_2268	4905	0.0	4905	0.403
>pathogens_Gpal_scaffold_4624	1505	0.0	1505	0.318
>pathogens_Gpal_scaffold_6436	1187	0.0	1187	0.482
>pathogens_Gpal_scaffold_2362	4475	0.0	4475	0.376
>pathogens_Gpal_scaffold_4054	1729	0.0	1729	0.249
>pathogens_Gpal_scaffold_8350	1033	0.0	1033	0.412
>pathogens_Gpal_scaffold_7380	1098	0.00546	1092	0.362
>pathogens_Gpal_scaffold_3200	2505	0.0	2505	0.413
>pathogens_Gpal_scaffold_8232	1036	0.0	1036	0.287
>pathogens_Gpal_scaffold_6338	1199	0.0	1199	0.389
>pathogens_Gpal_scaffold_1682	9525	0.128	8302	0.366
>pathogens_Gpal_scaffold_1	600076	0.102	538751	0.365
>pathogens_Gpal_scaffold_6331	1197	0.0	1197	0.368
>pathogens_Gpal_scaffold_3986	1755	0.0	1755	0.23
>pathogens_Gpal_scaffold_881	35354	0.143	30311	0.324
>pathogens_Gpal_scaffold_1231	19016	0.0	19016	0.266
>pathogens_Gpal_scaffold_6376	1189	0.0	1189	0.372
>pathogens_Gpal_scaffold_6601	1170	0.0	1170	0.302
>pathogens_Gpal_scaffold_2835	3189	0.0	3189	0.243
>pathogens_Gpal_scaffold_2115	5909	0.0	5909	0.344
>pathogens_Gpal_scaffold_3249	2439	0.0	2439	0.271
>pathogens_Gpal_scaffold_9082	671	0.0	671	0.559
>pathogens_Gpal_scaffold_3463	2189	0.0	2189	0.392
>pathogens_Gpal_scaffold_6848	1144	0.0	1144	0.419
>pathogens_Gpal_scaffold_7601	1085	0.0	1085	0.454
>pathogens_Gpal_scaffold_1448	13686	0.73	3699	0.386
>pathogens_Gpal_scaffold_2453	4136	0.0	4136	0.256
>pathogens_Gpal_scaffold_5320	1339	0.0	1339	0.367
>pathogens_Gpal_scaffold_5607	1289	0.0	1289	0.413
>pathogens_Gpal_scaffold_932	32147	0.0	32147	0.437
>pathogens_Gpal_scaffold_3580	2075	0.0	2075	0.239
>pathogens_Gpal_scaffold_6981	1131	0.0	1131	0.561
>pathogens_Gpal_scaffold_6158	1216	0.000822	1215	0.372
>pathogens_Gpal_scaffold_517	72241	0.184	58956	0.259
>pathogens_Gpal_scaffold_2349	4527	0.0	4527	0.353
>pathogens_Gpal_scaffold_5270	1346	0.0	1346	0.496
>pathogens_Gpal_scaffold_8448	1026	0.00682	1019	0.417
>pathogens_Gpal_scaffold_5868	1255	0.0	1255	0.3
>pathogens_Gpal_scaffold_5912	1248	0.0	1248	0.391
>pathogens_Gpal_scaffold_5516	1303	0.0	1303	0.226
>pathogens_Gpal_scaffold_1522	11765	0.0	11765	0.318
>pathogens_Gpal_scaffold_2587	3734	0.0	3734	0.295
>pathogens_Gpal_scaffold_5244	1353	0.0	1353	0.3
>pathogens_Gpal_scaffold_2379	4409	0.0	4409	0.322
>pathogens_Gpal_scaffold_4766	1462	0.0	1462	0.426
>pathogens_Gpal_scaffold_5149	1363	0.0	1363	0.231
>pathogens_Gpal_scaffold_5069	1391	0.00575	1383	0.525
>pathogens_Gpal_scaffold_7571	1084	0.0	1084	0.315
>pathogens_Gpal_scaffold_8031	1053	0.0	1053	0.357
>pathogens_Gpal_scaffold_6747	1154	0.00173	1152	0.357
>pathogens_Gpal_scaffold_185	161855	0.068	150855	0.377
>pathogens_Gpal_scaffold_6187	1214	0.0	1214	0.36
>pathogens_Gpal_scaffold_5889	1250	0.0	1250	0.298
>pathogens_Gpal_scaffold_3444	2203	0.0	2203	0.247
>pathogens_Gpal_scaffold_9174	526	0.0	526	0.329
>pathogens_Gpal_scaffold_4655	1502	0.0	1502	0.375
>pathogens_Gpal_scaffold_5586	1294	0.0	1294	0.249
>pathogens_Gpal_scaffold_2967	2908	0.0	2908	0.264
>pathogens_Gpal_scaffold_7906	1059	0.0	1059	0.259
>pathogens_Gpal_scaffold_7524	1088	0.0	1088	0.327
>pathogens_Gpal_scaffold_89	226514	0.134	196192	0.266
>pathogens_Gpal_scaffold_3795	1891	0.0	1891	0.347
>pathogens_Gpal_scaffold_8210	1039	0.0	1039	0.527
>pathogens_Gpal_scaffold_5213	1359	0.00294	1355	0.334
>pathogens_Gpal_scaffold_3848	1864	0.0	1864	0.43
>pathogens_Gpal_scaffold_7565	1085	0.0	1085	0.372
>pathogens_Gpal_scaffold_1279	18041	0.119	15888	0.314
>pathogens_Gpal_scaffold_3328	2335	0.0	2335	0.243
>pathogens_Gpal_scaffold_516	72276	0.27	52728	0.447
>pathogens_Gpal_scaffold_1229	19011	0.256	14149	0.45
>pathogens_Gpal_scaffold_107	215062	0.112	190986	0.331
>pathogens_Gpal_scaffold_2960	2927	0.0	2927	0.439
>pathogens_Gpal_scaffold_1272	18135	0.0	18135	0.429
>pathogens_Gpal_scaffold_9004	810	0.0	810	0.521
>pathogens_Gpal_scaffold_2810	3238	0.0	3238	0.317
>pathogens_Gpal_scaffold_7588	1081	0.0	1081	0.413
>pathogens_Gpal_scaffold_2778	3315	0.000302	3314	0.395
>pathogens_Gpal_scaffold_8513	1023	0.0	1023	0.322
>pathogens_Gpal_scaffold_7577	1084	0.0185	1064	0.437
>pathogens_Gpal_scaffold_2106	5986	0.361	3828	0.435
>pathogens_Gpal_scaffold_1432	14116	0.106	12620	0.452
>pathogens_Gpal_scaffold_4962	1416	0.00636	1407	0.264
>pathogens_Gpal_scaffold_1596	10674	0.00525	10618	0.352
>pathogens_Gpal_scaffold_4033	1743	0.0	1743	0.287
>pathogens_Gpal_scaffold_5610	1281	0.0	1281	0.29
>pathogens_Gpal_scaffold_7970	1056	0.0	1056	0.382
>pathogens_Gpal_scaffold_6068	1230	0.0	1230	0.373
>pathogens_Gpal_scaffold_1317	17222	0.334	11472	0.45
>pathogens_Gpal_scaffold_8593	1018	0.00982	1008	0.334
>pathogens_Gpal_scaffold_7853	1064	0.0	1064	0.307
>pathogens_Gpal_scaffold_5017	1406	0.0	1406	0.445
>pathogens_Gpal_scaffold_920	32827	0.154	27780	0.239
>pathogens_Gpal_scaffold_2889	3076	0.0	3076	0.335
>pathogens_Gpal_scaffold_8484	1024	0.0	1024	0.432
>pathogens_Gpal_scaffold_949	31358	0.38	19442	0.275
>pathogens_Gpal_scaffold_431	87119	0.415	50923	0.356
>pathogens_Gpal_scaffold_1615	10396	0.526	4932	0.371
>pathogens_Gpal_scaffold_8949	913	0.0	913	0.383
>pathogens_Gpal_scaffold_3694	1968	0.0	1968	0.511
>pathogens_Gpal_scaffold_8474	1025	0.0	1025	0.4
>pathogens_Gpal_scaffold_7069	1125	0.0	1125	0.406
>pathogens_Gpal_scaffold_6682	1160	0.0	1160	0.384
>pathogens_Gpal_scaffold_7661	1079	0.0	1079	0.441
>pathogens_Gpal_scaffold_4898	1432	0.0	1432	0.283
>pathogens_Gpal_scaffold_8623	1015	0.0	1015	0.269
>pathogens_Gpal_scaffold_8843	1003	0.0	1003	0.488
>pathogens_Gpal_scaffold_4365	1590	0.0	1590	0.347
>pathogens_Gpal_scaffold_2794	3272	0.0	3272	0.394
>pathogens_Gpal_scaffold_9063	695	0.0	695	0.314
>pathogens_Gpal_scaffold_2548	3878	0.0	3878	0.355
>pathogens_Gpal_scaffold_9106	618	0.0	618	0.324
>pathogens_Gpal_scaffold_3119	2632	0.0	2632	0.468
>pathogens_Gpal_scaffold_4837	1448	0.0	1448	0.262
>pathogens_Gpal_scaffold_2907	3047	0.0	3047	0.39
>pathogens_Gpal_scaffold_2830	3212	0.0	3212	0.249
>pathogens_Gpal_scaffold_1287	17882	0.851	2660	0.317
>pathogens_Gpal_scaffold_8305	1034	0.0	1034	0.434
>pathogens_Gpal_scaffold_6059	1230	0.0	1230	0.329
>pathogens_Gpal_scaffold_7792	1068	0.00281	1065	0.373
>pathogens_Gpal_scaffold_3186	2526	0.0	2526	0.255
>pathogens_Gpal_scaffold_8093	1047	0.00764	1039	0.367
>pathogens_Gpal_scaffold_2716	3454	0.161	2898	0.232
>pathogens_Gpal_scaffold_1993	7142	0.582	2987	0.349
>pathogens_Gpal_scaffold_951	31324	0.121	27549	0.416
>pathogens_Gpal_scaffold_1652	9935	0.223	7718	0.406
>pathogens_Gpal_scaffold_109	214751	0.185	174947	0.402
>pathogens_Gpal_scaffold_4218	1652	0.0	1652	0.439
>pathogens_Gpal_scaffold_1741	8932	0.189	7244	0.44
>pathogens_Gpal_scaffold_7343	1100	0.00182	1098	0.37
>pathogens_Gpal_scaffold_3170	2543	0.0	2543	0.268
>pathogens_Gpal_scaffold_8326	1032	0.0	1032	0.362
>pathogens_Gpal_scaffold_7339	1102	0.0	1102	0.25
>pathogens_Gpal_scaffold_643	54569	0.0	54569	0.415
>pathogens_Gpal_scaffold_1574	10878	0.285	7777	0.438
>pathogens_Gpal_scaffold_1715	9188	0.296	6468	0.25
>pathogens_Gpal_scaffold_4389	1576	0.0	1576	0.318
>pathogens_Gpal_scaffold_4087	1715	0.0	1715	0.254
>pathogens_Gpal_scaffold_4469	1553	0.0	1553	0.37
>pathogens_Gpal_scaffold_5445	1317	0.0	1317	0.52
>pathogens_Gpal_scaffold_5384	1319	0.0	1319	0.315
>pathogens_Gpal_scaffold_2126	5805	0.000345	5803	0.292
>pathogens_Gpal_scaffold_4779	1461	0.0	1461	0.242
>pathogens_Gpal_scaffold_2148	5652	0.0	5652	0.371
>pathogens_Gpal_scaffold_1730	9015	0.0	9015	0.397
>pathogens_Gpal_scaffold_3471	2186	0.0	2186	0.231
>pathogens_Gpal_scaffold_1240	18839	0.715	5362	0.345
>pathogens_Gpal_scaffold_3317	2355	0.0	2355	0.255
>pathogens_Gpal_scaffold_1849	8170	0.671	2690	0.353
>pathogens_Gpal_scaffold_357	105679	0.127	92304	0.355
>pathogens_Gpal_scaffold_5537	1302	0.0	1302	0.395
>pathogens_Gpal_scaffold_6381	1183	0.0	1183	0.372
>pathogens_Gpal_scaffold_301	120163	0.102	107956	0.429
>pathogens_Gpal_scaffold_4036	1742	0.0	1742	0.474
>pathogens_Gpal_scaffold_4867	1440	0.0	1440	0.385
>pathogens_Gpal_scaffold_9095	636	0.0	636	0.454
>pathogens_Gpal_scaffold_4924	1423	0.0	1423	0.382
>pathogens_Gpal_scaffold_4818	1454	0.0	1454	0.382
>pathogens_Gpal_scaffold_1201	19815	0.8	3969	0.312
>pathogens_Gpal_scaffold_7600	1088	0.0	1088	0.291
>pathogens_Gpal_scaffold_692	49360	0.224	38316	0.386
>pathogens_Gpal_scaffold_3264	2420	0.0	2420	0.388
>pathogens_Gpal_scaffold_2171	5455	0.000183	5454	0.494
>pathogens_Gpal_scaffold_244	135813	0.13	118090	0.303
>pathogens_Gpal_scaffold_2671	3549	0.347	2317	0.401
>pathogens_Gpal_scaffold_5462	1314	0.0	1314	0.389
>pathogens_Gpal_scaffold_510	73258	0.255	54555	0.397
>pathogens_Gpal_scaffold_3611	2039	0.00049	2038	0.346
>pathogens_Gpal_scaffold_6210	1210	0.0	1210	0.252
>pathogens_Gpal_scaffold_5406	1327	0.0	1327	0.227
>pathogens_Gpal_scaffold_1155	21712	0.0	21712	0.338
>pathogens_Gpal_scaffold_5674	1280	0.0	1280	0.529
>pathogens_Gpal_scaffold_9185	512	0.0	512	0.396
>pathogens_Gpal_scaffold_8994	833	0.012	823	0.388
>pathogens_Gpal_scaffold_322	115449	0.129	100530	0.37
>pathogens_Gpal_scaffold_7490	1091	0.0	1091	0.312
>pathogens_Gpal_scaffold_3884	1829	0.0	1829	0.574
>pathogens_Gpal_scaffold_443	84965	0.326	57302	0.455
>pathogens_Gpal_scaffold_2785	3313	0.0	3313	0.255
>pathogens_Gpal_scaffold_6768	1152	0.0	1152	0.36
>pathogens_Gpal_scaffold_377	101151	0.249	75964	0.457
>pathogens_Gpal_scaffold_4273	1631	0.0	1631	0.273
>pathogens_Gpal_scaffold_7063	1124	0.0125	1110	0.242
>pathogens_Gpal_scaffold_3683	1979	0.0	1979	0.48
>pathogens_Gpal_scaffold_7564	1085	0.0	1085	0.238
>pathogens_Gpal_scaffold_6800	1148	0.0	1148	0.382
>pathogens_Gpal_scaffold_3149	2579	0.0	2579	0.438
>pathogens_Gpal_scaffold_3667	1997	0.0015	1994	0.469
>pathogens_Gpal_scaffold_3426	2221	0.0	2221	0.394
>pathogens_Gpal_scaffold_5800	1266	0.0	1266	0.295
>pathogens_Gpal_scaffold_3503	2151	0.0	2151	0.391
>pathogens_Gpal_scaffold_36	315120	0.114	279136	0.344
>pathogens_Gpal_scaffold_6617	1166	0.0	1166	0.362
>pathogens_Gpal_scaffold_5220	1358	0.0	1358	0.383
>pathogens_Gpal_scaffold_1565	11049	0.345	7240	0.408
>pathogens_Gpal_scaffold_8100	1047	0.0	1047	0.372
>pathogens_Gpal_scaffold_7242	1107	0.0	1107	0.285
>pathogens_Gpal_scaffold_6070	1229	0.0	1229	0.284
>pathogens_Gpal_scaffold_3896	1817	0.0	1817	0.407
>pathogens_Gpal_scaffold_7478	1085	0.0	1085	0.34
>pathogens_Gpal_scaffold_2795	3270	0.0	3270	0.372
>pathogens_Gpal_scaffold_3462	2190	0.0	2190	0.511
>pathogens_Gpal_scaffold_2954	2941	0.0	2941	0.312
>pathogens_Gpal_scaffold_7461	1090	0.0	1090	0.324
>pathogens_Gpal_scaffold_2369	4450	0.000449	4448	0.355
>pathogens_Gpal_scaffold_952	31329	0.634	11482	0.253
>pathogens_Gpal_scaffold_5934	1245	0.0	1245	0.598
>pathogens_Gpal_scaffold_2334	4611	0.172	3818	0.259
>pathogens_Gpal_scaffold_2367	4454	0.000225	4453	0.363
>pathogens_Gpal_scaffold_3916	1797	0.0	1797	0.35
>pathogens_Gpal_scaffold_5421	1322	0.0	1322	0.429
>pathogens_Gpal_scaffold_102	218653	0.164	182817	0.388
>pathogens_Gpal_scaffold_2435	4187	0.345	2744	0.388
>pathogens_Gpal_scaffold_8475	1025	0.0	1025	0.346
>pathogens_Gpal_scaffold_2097	6102	0.0	6102	0.362
>pathogens_Gpal_scaffold_5895	1253	0.0	1253	0.375
>pathogens_Gpal_scaffold_5377	1330	0.0	1330	0.383
>pathogens_Gpal_scaffold_4374	1587	0.0	1587	0.364
>pathogens_Gpal_scaffold_7612	1082	0.0	1082	0.398
>pathogens_Gpal_scaffold_1208	19520	0.0	19520	0.392
>pathogens_Gpal_scaffold_4300	1616	0.0	1616	0.43
>pathogens_Gpal_scaffold_1106	23404	0.0975	21123	0.461
>pathogens_Gpal_scaffold_6766	1152	0.0	1152	0.377
